id,tag,text
66,"[66, 'p6', 'verse', 'v11', 'content']","Then their father Israel said to them, “If it must be so, then do this: Take some of the best products of the land in your bags, and take a gift down to the man – a little balm and a little honey, spices and myrrh, pistachios and almonds."
67,"['v011_NET_GEN_043', 67, 'p6', 'verse', 'v11', 'plain_text']","11 Then their father Israel said to them, “If it must be so, then do this: Take some of the best products of the land in your bags, and take a gift down to the man – a little balm and a little honey, spices and myrrh, pistachios and almonds."
68,"[68, 'p6', 'verse', 'v12', 'label']",12
69,"[69, 'p6', 'verse', 'v12', 'content']",Take double the money with you;
70,"[70, 'p6', 'verse', 'v12', 'note', 'f']",tn Heb “in your hand.”
71,"[71, 'p6', 'verse', 'v12', 'content']",you must take back
72,"[72, 'p6', 'verse', 'v12', 'note', 'f']","tn Heb “take back in your hand.” The imperfect verbal form probably has an injunctive or obligatory force here, since Jacob is instructing his sons."
73,"[73, 'p6', 'verse', 'v12', 'content']",the money that was returned in the mouths of your sacks – perhaps it was an oversight.
74,"['v012_NET_GEN_043', 74, 'p6', 'verse', 'v12', 'plain_text']",12 Take double the money with you; you must take back the money that was returned in the mouths of your sacks – perhaps it was an oversight.
75,"[75, 'p6', 'verse', 'v13', 'label']",13
76,"[76, 'p6', 'verse', 'v13', 'content']","Take your brother too, and go right away"
77,"[77, 'p6', 'verse', 'v13', 'note', 'f']","tn Heb “arise, return,” meaning “get up and go back,” or “go back immediately.”"
78,"[78, 'p6', 'verse', 'v13', 'content']",to the man.
79,"[79, 'p6', 'verse', 'v13', 'note', 'f']","sn The man refers to the Egyptian official, whom the reader or hearer of the narrative knows is Joseph. In this context both the sons and Jacob refer to him simply as “the man” (see vv. 3-7)."
80,"['v013_NET_GEN_043', 80, 'p6', 'verse', 'v13', 'plain_text']","13 Take your brother too, and go right away to the man."
81,"[81, 'p6', 'verse', 'v14', 'label']",14
82,"[82, 'p6', 'verse', 'v14', 'content']",May the sovereign God
83,"[83, 'p6', 'verse', 'v14', 'note', 'f']",tn Heb “El Shaddai.” See the extended note on the phrase “sovereign God” in Gen 17:1.
84,"[84, 'p6', 'verse', 'v14', 'content']",grant you mercy before the man so that he may release
85,"[85, 'p6', 'verse', 'v14', 'note', 'f']","tn Heb “release to you.” After the jussive this perfect verbal form with prefixed vav (ו) probably indicates logical consequence, as well as temporal sequence."
86,"[86, 'p6', 'verse', 'v14', 'content']",your other brother
87,"[87, 'p6', 'verse', 'v14', 'note', 'f']","sn Several Jewish commentators suggest that the expression your other brother refers to Joseph. This would mean that Jacob prophesied unwittingly. However, it is much more likely that Simeon is the referent of the phrase “your other brother” (see Gen 42:24)."
88,"[88, 'p6', 'verse', 'v14', 'content']","and Benjamin! As for me, if I lose my children I lose them.”"
89,"[89, 'p6', 'verse', 'v14', 'note', 'f']",tn Heb “if I am bereaved I am bereaved.” With this fatalistic sounding statement Jacob resolves himself to the possibility of losing both Benjamin and Simeon.
90,"['v014_NET_GEN_043', 90, 'p6', 'verse', 'v14', 'plain_text']","14 May the sovereign God grant you mercy before the man so that he may release your other brother and Benjamin! As for me, if I lose my children I lose them.”"
91,"[91, 'p7', 'verse', 'v15', 'label']",15
92,"[92, 'p7', 'verse', 'v15', 'content']","So the men took these gifts, and they took double the money with them, along with Benjamin. Then they hurried down to Egypt"
93,"[93, 'p7', 'verse', 'v15', 'note', 'f']",tn Heb “they arose and went down to Egypt.” The first verb has an adverbial function and emphasizes that they departed right away.
94,"[94, 'p7', 'verse', 'v15', 'content']",and stood before Joseph.
95,"['v015_NET_GEN_043', 95, 'p7', 'verse', 'v15', 'plain_text']","15 So the men took these gifts, and they took double the money with them, along with Benjamin. Then they hurried down to Egypt and stood before Joseph."
96,"[96, 'p7', 'verse', 'v16', 'label']",16
97,"[97, 'p7', 'verse', 'v16', 'content']","When Joseph saw Benjamin with them, he said to the servant who was over his household, “Bring the men to the house. Slaughter an animal and prepare it, for the men will eat with me at noon.”"
98,"['v016_NET_GEN_043', 98, 'p7', 'verse', 'v16', 'plain_text']","16 When Joseph saw Benjamin with them, he said to the servant who was over his household, “Bring the men to the house. Slaughter an animal and prepare it, for the men will eat with me at noon.”"
99,"[99, 'p7', 'verse', 'v17', 'label']",17
100,"[100, 'p7', 'verse', 'v17', 'content']",The man did just as Joseph said; he
101,"[101, 'p7', 'verse', 'v17', 'note', 'f']",tn Heb “the man.” This has been replaced in the translation by the pronoun “he” for stylistic reasons.
102,"[102, 'p7', 'verse', 'v17', 'content']",brought the men into Joseph’s house.
103,"[103, 'p7', 'verse', 'v17', 'note', 'f']",sn This verse is a summary statement. The next verses delineate intermediate steps (see v. 24) in the process.
104,"['v017_NET_GEN_043', 104, 'p7', 'verse', 'v17', 'plain_text']",17 The man did just as Joseph said; he brought the men into Joseph’s house.
105,"[105, 'p8', 'verse', 'v18', 'label']",18
106,"[106, 'p8', 'verse', 'v18', 'content']","But the men were afraid when they were brought to Joseph’s house. They said, “We are being brought in because of"
107,"[107, 'p8', 'verse', 'v18', 'note', 'f']",tn Heb “over the matter of.”
108,"[108, 'p8', 'verse', 'v18', 'content']",the money that was returned in our sacks last time.
109,"[109, 'p8', 'verse', 'v18', 'note', 'f']","tn Heb “in the beginning,” that is, at the end of their first visit."
110,"[110, 'p8', 'verse', 'v18', 'content']","He wants to capture us,"
111,"[111, 'p8', 'verse', 'v18', 'note', 'f']",tn Heb “to roll himself upon us and to cause himself to fall upon us.” The infinitives here indicate the purpose (as viewed by the brothers) for their being brought to Joseph’s house.
112,"[112, 'p8', 'verse', 'v18', 'content']","make us slaves, and take"
113,"[113, 'p8', 'verse', 'v18', 'note', 'f']",tn The word “take” has been supplied in the translation for stylistic reasons.
114,"[114, 'p8', 'verse', 'v18', 'content']",our donkeys!”
115,"['v018_NET_GEN_043', 115, 'p8', 'verse', 'v18', 'plain_text']","18 But the men were afraid when they were brought to Joseph’s house. They said, “We are being brought in because of the money that was returned in our sacks last time. He wants to capture us, make us slaves, and take our donkeys!”"
116,"[116, 'p8', 'verse', 'v19', 'label']",19
117,"[117, 'p8', 'verse', 'v19', 'content']",So they approached the man who was in charge of Joseph’s household and spoke to him at the entrance to the house.
118,"['v019_NET_GEN_043', 118, 'p8', 'verse', 'v19', 'plain_text']",19 So they approached the man who was in charge of Joseph’s household and spoke to him at the entrance to the house.
119,"[119, 'p8', 'verse', 'v20', 'label']",20
120,"[120, 'p8', 'verse', 'v20', 'content']","They said, “My lord, we did indeed come down"
121,"[121, 'p8', 'verse', 'v20', 'note', 'f']",tn The infinitive absolute is used for emphasis before the finite verbal form.
122,"[122, 'p8', 'verse', 'v20', 'content']",the first time
123,"[123, 'p8', 'verse', 'v20', 'note', 'f']",tn Heb “in the beginning” (see the note on the phrase “last time” in v. 18).
124,"[124, 'p8', 'verse', 'v20', 'content']",to buy food.
125,"['v020_NET_GEN_043', 125, 'p8', 'verse', 'v20', 'plain_text']","20 They said, “My lord, we did indeed come down the first time to buy food."
126,"[126, 'p8', 'verse', 'v21', 'label']",21
127,"[127, 'p8', 'verse', 'v21', 'content']","But when we came to the place where we spent the night, we opened our sacks and each of us found his money – the full amount"
128,"[128, 'p8', 'verse', 'v21', 'note', 'f']",tn Heb “in its weight.”
129,"[129, 'p8', 'verse', 'v21', 'content']",– in the mouth of his sack. So we have returned it.
130,"[130, 'p8', 'verse', 'v21', 'note', 'f']",tn Heb “brought it back in our hand.”
131,"['v021_NET_GEN_043', 131, 'p8', 'verse', 'v21', 'plain_text']","21 But when we came to the place where we spent the night, we opened our sacks and each of us found his money – the full amount – in the mouth of his sack. So we have returned it."
132,"[132, 'p8', 'verse', 'v22', 'label']",22
133,"[133, 'p8', 'verse', 'v22', 'content']",We have brought additional money with us to buy food. We do not know who put the money in our sacks!”
134,"['v022_NET_GEN_043', 134, 'p8', 'verse', 'v22', 'plain_text']",22 We have brought additional money with us to buy food. We do not know who put the money in our sacks!”
135,"[135, 'p9', 'verse', 'v23', 'label']",23
136,"[136, 'p9', 'verse', 'v23', 'content']","“Everything is fine,”"
137,"[137, 'p9', 'verse', 'v23', 'note', 'f']","tn Heb “and he said, ‘peace to you.’” Here the statement has the force of “everything is fine,” or perhaps even “calm down.” The referent of “he” (the man in charge of Joseph’ household) has been specified in the translation for clarity, and the order of the introductory clause and the direct discourse has been rearranged for stylistic reasons."
138,"[138, 'p9', 'verse', 'v23', 'content']",the man in charge of Joseph’s household told them. “Don’t be afraid. Your God and the God of your father has given you treasure in your sacks.
139,"[139, 'p9', 'verse', 'v23', 'note', 'f']",sn Your God and the God of your father…This is the first clear reference in the story to the theme of divine providence – that God works through the human actions to do his will.
140,"[140, 'p9', 'verse', 'v23', 'content']",I had your money.”
141,"[141, 'p9', 'verse', 'v23', 'note', 'f']",tn Heb “your money came to me.”
142,"[142, 'p9', 'verse', 'v23', 'content']",Then he brought Simeon out to them.
143,"['v023_NET_GEN_043', 143, 'p9', 'verse', 'v23', 'plain_text']","23 “Everything is fine,” the man in charge of Joseph’s household told them. “Don’t be afraid. Your God and the God of your father has given you treasure in your sacks. I had your money.” Then he brought Simeon out to them."
144,"[144, 'p10', 'verse', 'v24', 'label']",24
145,"[145, 'p10', 'verse', 'v24', 'content']",The servant in charge
146,"[146, 'p10', 'verse', 'v24', 'note', 'f']",tn Heb “the man.”
147,"[147, 'p10', 'verse', 'v24', 'content']","brought the men into Joseph’s house. He gave them water, and they washed their feet. Then he gave food to their donkeys."
148,"['v024_NET_GEN_043', 148, 'p10', 'verse', 'v24', 'plain_text']","24 The servant in charge brought the men into Joseph’s house. He gave them water, and they washed their feet. Then he gave food to their donkeys."
149,"[149, 'p10', 'verse', 'v25', 'label']",25
150,"[150, 'p10', 'verse', 'v25', 'content']",They got their gifts ready for Joseph’s arrival
151,"[151, 'p10', 'verse', 'v25', 'note', 'f']","tn The construction uses the infinitive construct after the preposition, followed by the subjective genitive."
152,"[152, 'p10', 'verse', 'v25', 'content']","at noon, for they had heard"
153,"[153, 'p10', 'verse', 'v25', 'note', 'f']","tn The action precedes the action of preparing the gift, and so must be translated as past perfect."
154,"[154, 'p10', 'verse', 'v25', 'content']",that they were to have a meal
155,"[155, 'p10', 'verse', 'v25', 'note', 'f']",tn Heb “eat bread.” The imperfect verbal form is used here as a historic future (future from the perspective of the past).
156,"[156, 'p10', 'verse', 'v25', 'content']",there.
157,"['v025_NET_GEN_043', 157, 'p10', 'verse', 'v25', 'plain_text']","25 They got their gifts ready for Joseph’s arrival at noon, for they had heard that they were to have a meal there."
158,"[158, 'p11', 'verse', 'v26', 'label']",26
159,"[159, 'p11', 'verse', 'v26', 'content']","When Joseph came home, they presented him with the gifts they had brought inside,"
160,"[160, 'p11', 'verse', 'v26', 'note', 'f']",tn Heb “into the house.”
161,"[161, 'p11', 'verse', 'v26', 'content']",and they bowed down to the ground before him.
162,"['v026_NET_GEN_043', 162, 'p11', 'verse', 'v26', 'plain_text']","26 When Joseph came home, they presented him with the gifts they had brought inside, and they bowed down to the ground before him."
163,"[163, 'p11', 'verse', 'v27', 'label']",27
164,"[164, 'p11', 'verse', 'v27', 'content']",He asked them how they were doing.
165,"[165, 'p11', 'verse', 'v27', 'note', 'f']",tn Heb “concerning peace.”
166,"[166, 'p11', 'verse', 'v27', 'content']","Then he said, “Is your aging father well, the one you spoke about? Is he still alive?”"
167,"['v027_NET_GEN_043', 167, 'p11', 'verse', 'v27', 'plain_text']","27 He asked them how they were doing. Then he said, “Is your aging father well, the one you spoke about? Is he still alive?”"
168,"[168, 'p11', 'verse', 'v28', 'label']",28
169,"[169, 'p11', 'verse', 'v28', 'content']","“Your servant our father is well,” they replied. “He is still alive.” They bowed down in humility."
170,"[170, 'p11', 'verse', 'v28', 'note', 'f']",tn Heb “and they bowed low and they bowed down.” The use of synonyms here emphasizes the brothers’ humility.
171,"['v028_NET_GEN_043', 171, 'p11', 'verse', 'v28', 'plain_text']","28 “Your servant our father is well,” they replied. “He is still alive.” They bowed down in humility."
172,"[172, 'p12', 'verse', 'v29', 'label']",29
173,"[173, 'p12', 'verse', 'v29', 'content']",When Joseph looked up
174,"[174, 'p12', 'verse', 'v29', 'note', 'f']",tn Heb “and he lifted his eyes.” The referent of “he” (Joseph) has been specified in the translation for clarity.
175,"[175, 'p12', 'verse', 'v29', 'content']","and saw his brother Benjamin, his mother’s son, he said, “Is this your youngest brother, whom you told me about?” Then he said, “May God be gracious to you, my son.”"
176,"[176, 'p12', 'verse', 'v29', 'note', 'f']","sn Joseph’s language here becomes warmer and more personal, culminating in calling Benjamin my son."
177,"['v029_NET_GEN_043', 177, 'p12', 'verse', 'v29', 'plain_text']","29 When Joseph looked up and saw his brother Benjamin, his mother’s son, he said, “Is this your youngest brother, whom you told me about?” Then he said, “May God be gracious to you, my son.”"
178,"[178, 'p12', 'verse', 'v30', 'label']",30
179,"[179, 'p12', 'verse', 'v30', 'content']","Joseph hurried out, for he was overcome by affection for his brother"
180,"[180, 'p12', 'verse', 'v30', 'note', 'f']",tn Heb “for his affection boiled up concerning his brother.” The same expression is used in 1 Kgs 3:26 for the mother’s feelings for her endangered child.
181,"[181, 'p12', 'verse', 'v30', 'content']",and was at the point of tears.
182,"[182, 'p12', 'verse', 'v30', 'note', 'f']",tn Heb “and he sought to weep.”
183,"[183, 'p12', 'verse', 'v30', 'content']",So he went to his room and wept there.
184,"['v030_NET_GEN_043', 184, 'p12', 'verse', 'v30', 'plain_text']","30 Joseph hurried out, for he was overcome by affection for his brother and was at the point of tears. So he went to his room and wept there."
185,"[185, 'p13', 'verse', 'v31', 'label']",31
186,"[186, 'p13', 'verse', 'v31', 'content']","Then he washed his face and came out. With composure he said,"
187,"[187, 'p13', 'verse', 'v31', 'note', 'f']",tn Heb “and he controlled himself and said.”
188,"[188, 'p13', 'verse', 'v31', 'content']",“Set out the food.”
189,"['v031_NET_GEN_043', 189, 'p13', 'verse', 'v31', 'plain_text']","31 Then he washed his face and came out. With composure he said, “Set out the food.”"
190,"[190, 'p13', 'verse', 'v32', 'label']",32
191,"[191, 'p13', 'verse', 'v32', 'content']","They set a place for him, a separate place for his brothers,"
192,"[192, 'p13', 'verse', 'v32', 'note', 'f']",tn Heb “them”; the referent (Joseph’s brothers) has been specified in the translation for clarity.
193,"[193, 'p13', 'verse', 'v32', 'content']","and another for the Egyptians who were eating with him. (The Egyptians are not able to eat with Hebrews, for the Egyptians think it is disgusting"
194,"[194, 'p13', 'verse', 'v32', 'note', 'f']","tn Or “disgraceful.” The Hebrew word תּוֹעֵבָה (to’evah, “abomination”) describes something that is loathsome or off-limits. For other practices the Egyptians considered disgusting, see Gen 46:34 and Exod 8:22."
195,"[195, 'p13', 'verse', 'v32', 'content']",to do so.)
196,"[196, 'p13', 'verse', 'v32', 'note', 'f']","tn Heb “and they set for him by himself, and for them by themselves, and for the Egyptians who were eating with him by themselves, for the Egyptians are not able to eat food with the Hebrews, for it is an abomination for the Egyptians.” The imperfect verbal form in the explanatory clause is taken as habitual in force, indicating a practice that was still in effect in the narrator’s time.
sn That the Egyptians found eating with foreigners disgusting is well-attested in extra-biblical literature by writers like Herodotus, Diodorus, and Strabo."
197,"['v032_NET_GEN_043', 197, 'p13', 'verse', 'v32', 'plain_text']","32 They set a place for him, a separate place for his brothers, and another for the Egyptians who were eating with him. (The Egyptians are not able to eat with Hebrews, for the Egyptians think it is disgusting to do so.)"
198,"[198, 'p13', 'verse', 'v33', 'label']",33
199,"[199, 'p13', 'verse', 'v33', 'content']","They sat before him, arranged by order of birth, beginning with the firstborn and ending with the youngest."
200,"[200, 'p13', 'verse', 'v33', 'note', 'f']",tn Heb “the firstborn according to his birthright and the youngest according to his youth.”
201,"[201, 'p13', 'verse', 'v33', 'content']",The men looked at each other in astonishment.
202,"[202, 'p13', 'verse', 'v33', 'note', 'f']","sn The brothers’ astonishment indicates that Joseph arranged them in this way. They were astonished because there was no way, as far as they were concerned, that Joseph could have known the order of their birth."
203,"['v033_NET_GEN_043', 203, 'p13', 'verse', 'v33', 'plain_text']","33 They sat before him, arranged by order of birth, beginning with the firstborn and ending with the youngest. The men looked at each other in astonishment."
204,"[204, 'p13', 'verse', 'v34', 'label']",34
205,"[205, 'p13', 'verse', 'v34', 'content']","He gave them portions of the food set before him,"
206,"[206, 'p13', 'verse', 'v34', 'note', 'f']",tn Heb “and he lifted up portions from before his face to them.”
207,"[207, 'p13', 'verse', 'v34', 'content']",but the portion for Benjamin was five times greater than the portions for any of the others. They drank with Joseph until they all became drunk.
208,"[208, 'p13', 'verse', 'v34', 'note', 'f']","tn Heb “and they drank and were intoxicated with him” (cf. NIV “drank freely with him”; NEB “grew merry”; NRSV “were merry”). The brothers were apparently relaxed and set at ease, despite Joseph’s obvious favoritism toward Benjamin."
209,"['v034_NET_GEN_043', 209, 'p13', 'verse', 'v34', 'plain_text']","34 He gave them portions of the food set before him, but the portion for Benjamin was five times greater than the portions for any of the others. They drank with Joseph until they all became drunk."
